rosbagTimestamp,names,cmds,-,header,seq,stamp,secs,nsecs,frame_id,type,values
1543504675440334065,[Drone1],,,0,,1543504675,440091374,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675446953072,[Drone1],,,0,,1543504675,446743458,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675453609551,[Drone1],,,0,,1543504675,453436917,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675460388856,[Drone1],,,0,,1543504675,460143662,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675466987284,[Drone1],,,0,,1543504675,466742137,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675473690189,[Drone1],,,0,,1543504675,473424666,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675480383707,[Drone1],,,0,,1543504675,480137866,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675487049905,[Drone1],,,0,,1543504675,486769358,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675493718889,[Drone1],,,0,,1543504675,493434773,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675500360081,[Drone1],,,0,,1543504675,500103338,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675507019455,[Drone1],,,0,,1543504675,506738102,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675513702504,[Drone1],,,0,,1543504675,513467860,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675520359635,[Drone1],,,0,,1543504675,520134077,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675527038865,[Drone1],,,0,,1543504675,526773877,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675533610060,[Drone1],,,0,,1543504675,533418649,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675540393518,[Drone1],,,0,,1543504675,540125832,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675546963997,[Drone1],,,0,,1543504675,546763292,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675553671184,[Drone1],,,0,,1543504675,553432384,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675560383071,[Drone1],,,0,,1543504675,560105839,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675567141511,[Drone1],,,0,,1543504675,566742132,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675573663824,[Drone1],,,0,,1543504675,573426998,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675580415999,[Drone1],,,0,,1543504675,580138838,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675587024197,[Drone1],,,0,,1543504675,586782309,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675593650575,[Drone1],,,0,,1543504675,593425305,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675600346226,[Drone1],,,0,,1543504675,600120426,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675607016158,[Drone1],,,0,,1543504675,606781078,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675613649684,[Drone1],,,0,,1543504675,613424715,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675620331218,[Drone1],,,0,,1543504675,620090800,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675627025911,[Drone1],,,0,,1543504675,626779428,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675633709122,[Drone1],,,0,,1543504675,633469957,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675640335713,[Drone1],,,0,,1543504675,640123728,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675647120800,[Drone1],,,0,,1543504675,646772318,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675653683341,[Drone1],,,0,,1543504675,653434731,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675660379464,[Drone1],,,0,,1543504675,660113424,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675667164085,[Drone1],,,0,,1543504675,666769050,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675673633613,[Drone1],,,0,,1543504675,673423824,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675680276600,[Drone1],,,0,,1543504675,680081446,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675686951184,[Drone1],,,0,,1543504675,686749732,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675693628441,[Drone1],,,0,,1543504675,693442040,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675700342446,[Drone1],,,0,,1543504675,700130311,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675707086205,[Drone1],,,0,,1543504675,706757032,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675713699729,[Drone1],,,0,,1543504675,713427877,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675720378659,[Drone1],,,0,,1543504675,720128866,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675727108007,[Drone1],,,0,,1543504675,726804476,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675733669159,[Drone1],,,0,,1543504675,733429017,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675740336802,[Drone1],,,0,,1543504675,740110675,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675746928762,[Drone1],,,0,,1543504675,746762296,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675753748358,[Drone1],,,0,,1543504675,753509458,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675760356906,[Drone1],,,0,,1543504675,760122390,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675767214144,[Drone1],,,0,,1543504675,766745808,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675773655545,[Drone1],,,0,,1543504675,773421952,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675780403534,[Drone1],,,0,,1543504675,780120851,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675787058235,[Drone1],,,0,,1543504675,786761073,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675793685566,[Drone1],,,0,,1543504675,793434388,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675800283225,[Drone1],,,0,,1543504675,800108300,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
