rosbagTimestamp,controller_name,log,-,name,stamp,secs,nsecs,values
1543504710163230222,'',,"""Drone1_pos""",,1543504710,163035029,"[0.9775959253311157, -0.020129987969994545, 0.4106600880622864]"
1543504710173422704,'',,"""Drone1_pos""",,1543504710,172731912,"[0.9776251316070557, -0.020047081634402275, 0.4074515998363495]"
1543504710183125206,'',,"""Drone1_pos""",,1543504710,182914334,"[0.977626383304596, -0.01994009129703045, 0.40422695875167847]"
1543504710193076081,'',,"""Drone1_pos""",,1543504710,192905162,"[0.9777030348777771, -0.02004861645400524, 0.40100935101509094]"
1543504710203314270,'',,"""Drone1_pos""",,1543504710,203127190,"[0.9777705669403076, -0.020084967836737633, 0.3977004587650299]"
1543504710213438790,'',,"""Drone1_pos""",,1543504710,213256500,"[0.9778317213058472, -0.019978266209363937, 0.394317626953125]"
1543504710223189586,'',,"""Drone1_pos""",,1543504710,222878968,"[0.9778451323509216, -0.01993557997047901, 0.3910234272480011]"
1543504710233403386,'',,"""Drone1_pos""",,1543504710,232954958,"[0.977878749370575, -0.01993815414607525, 0.38777440786361694]"
1543504710243414009,'',,"""Drone1_pos""",,1543504710,242861399,"[0.9779161214828491, -0.02013554237782955, 0.3846382796764374]"
1543504710253109292,'',,"""Drone1_pos""",,1543504710,252945579,"[0.9779660701751709, -0.020164791494607925, 0.3813243508338928]"
1543504710263587557,'',,"""Drone1_pos""",,1543504710,263428159,"[0.977973222732544, -0.020083952695131302, 0.37779322266578674]"
1543504710273077324,'',,"""Drone1_pos""",,1543504710,272909596,"[0.977982759475708, -0.020094621926546097, 0.3746255040168762]"
1543504710283442865,'',,"""Drone1_pos""",,1543504710,283207619,"[0.9780529141426086, -0.020129336044192314, 0.3712818920612335]"
1543504710293497516,'',,"""Drone1_pos""",,1543504710,293323080,"[0.9781565070152283, -0.020310841500759125, 0.3679583966732025]"
1543504710303530003,'',,"""Drone1_pos""",,1543504710,303294750,"[0.9781513810157776, -0.020171888172626495, 0.36471322178840637]"
1543504710313065917,'',,"""Drone1_pos""",,1543504710,312882970,"[0.9780989289283752, -0.020123930647969246, 0.3614988625049591]"
1543504710323223346,'',,"""Drone1_pos""",,1543504710,323033960,"[0.9781405329704285, -0.0201918575912714, 0.3584411144256592]"
1543504710333819711,'',,"""Drone1_pos""",,1543504710,333617000,"[0.9781272411346436, -0.020208433270454407, 0.35535770654678345]"
1543504710343228581,'',,"""Drone1_pos""",,1543504710,343040945,"[0.978159487247467, -0.020298121497035027, 0.35214170813560486]"
1543504710353281014,'',,"""Drone1_pos""",,1543504710,353088605,"[0.9781428575515747, -0.020323332399129868, 0.3491879403591156]"
1543504710363439963,'',,"""Drone1_pos""",,1543504710,363154807,"[0.9782247543334961, -0.020453859120607376, 0.3459208905696869]"
1543504710373176653,'',,"""Drone1_pos""",,1543504710,372867046,"[0.9781870245933533, -0.020530933514237404, 0.343228816986084]"
1543504710383396113,'',,"""Drone1_pos""",,1543504710,383227046,"[0.9781435132026672, -0.020690523087978363, 0.34011217951774597]"
1543504710393117035,'',,"""Drone1_pos""",,1543504710,392851774,"[0.9780610203742981, -0.02057388797402382, 0.337192565202713]"
1543504710403800643,'',,"""Drone1_pos""",,1543504710,403601312,"[0.9780427813529968, -0.020701121538877487, 0.33429476618766785]"
1543504710413713149,'',,"""Drone1_pos""",,1543504710,413511270,"[0.978023111820221, -0.020657768473029137, 0.3313694894313812]"
1543504710423181819,'',,"""Drone1_pos""",,1543504710,422863873,"[0.9780048131942749, -0.02068416029214859, 0.32848089933395386]"
1543504710433552586,'',,"""Drone1_pos""",,1543504710,432989244,"[0.9779940843582153, -0.020711679011583328, 0.32559484243392944]"
1543504710443821661,'',,"""Drone1_pos""",,1543504710,443548745,"[0.9780352711677551, -0.020828774198889732, 0.32276812195777893]"
1543504710453390423,'',,"""Drone1_pos""",,1543504710,453195676,"[0.9780319929122925, -0.020890699699521065, 0.3198215365409851]"
1543504710463373987,'',,"""Drone1_pos""",,1543504710,463098212,"[0.9780073761940002, -0.021118881180882454, 0.317081093788147]"
1543504710473558888,'',,"""Drone1_pos""",,1543504710,472913841,"[0.9780427813529968, -0.02131396159529686, 0.3138669431209564]"
1543504710483214700,'',,"""Drone1_pos""",,1543504710,483034101,"[0.9779341220855713, -0.02133452706038952, 0.31123414635658264]"
1543504710493758987,'',,"""Drone1_pos""",,1543504710,493566687,"[0.9778249859809875, -0.021431412547826767, 0.3084879517555237]"
1543504710503186513,'',,"""Drone1_pos""",,1543504710,502982015,"[0.9777654409408569, -0.021564902737736702, 0.30585017800331116]"
1543504710513412655,'',,"""Drone1_pos""",,1543504710,512992056,"[0.9777283668518066, -0.02162124402821064, 0.3028530180454254]"
1543504710523225483,'',,"""Drone1_pos""",,1543504710,523071917,"[0.9777107834815979, -0.021667717024683952, 0.300047904253006]"
1543504710533660263,'',,"""Drone1_pos""",,1543504710,533091139,"[0.9776631593704224, -0.02168705314397812, 0.2971784472465515]"
1543504710543846228,'',,"""Drone1_pos""",,1543504710,543618394,"[0.977618932723999, -0.02177908830344677, 0.2943457365036011]"
1543504710553090284,'',,"""Drone1_pos""",,1543504710,552926433,"[0.9775802493095398, -0.021693585440516472, 0.29161784052848816]"
1543504710563463595,'',,"""Drone1_pos""",,1543504710,563064222,"[0.9776157736778259, -0.022145558148622513, 0.2887554466724396]"
1543504710573228278,'',,"""Drone1_pos""",,1543504710,573053188,"[0.9775840044021606, -0.022345103323459625, 0.28604063391685486]"
1543504710583967299,'',,"""Drone1_pos""",,1543504710,583695747,"[0.9775001406669617, -0.02245188318192959, 0.28320732712745667]"
1543504710593231716,'',,"""Drone1_pos""",,1543504710,592833651,"[0.9775262475013733, -0.022667398676276207, 0.27990788221359253]"
1543504710603216784,'',,"""Drone1_pos""",,1543504710,602886758,"[0.9774765968322754, -0.022908827289938927, 0.2769837975502014]"
1543504710613315525,'',,"""Drone1_pos""",,1543504710,613161318,"[0.9773410558700562, -0.022783588618040085, 0.2746002972126007]"
1543504710623246734,'',,"""Drone1_pos""",,1543504710,623028014,"[0.9774206876754761, -0.022826043888926506, 0.27143147587776184]"
1543504710633682308,'',,"""Drone1_pos""",,1543504710,633535347,"[0.9773074984550476, -0.02286568097770214, 0.2685820758342743]"
1543504710643731309,'',,"""Drone1_pos""",,1543504710,643474986,"[0.9772162437438965, -0.02300167642533779, 0.2655304968357086]"
1543504710653055118,'',,"""Drone1_pos""",,1543504710,652879861,"[0.9771485924720764, -0.022939560934901237, 0.26253142952919006]"
1543504710663145035,'',,"""Drone1_pos""",,1543504710,662924113,"[0.9769642949104309, -0.023106342181563377, 0.2597263753414154]"
1543504710673269682,'',,"""Drone1_pos""",,1543504710,673028518,"[0.9768354296684265, -0.023099955171346664, 0.25678297877311707]"
1543504710683086389,'',,"""Drone1_pos""",,1543504710,682932355,"[0.9768116474151611, -0.023051979020237923, 0.25366291403770447]"
1543504710693265751,'',,"""Drone1_pos""",,1543504710,693108824,"[0.9767566323280334, -0.02319174073636532, 0.2506316602230072]"
1543504710703244985,'',,"""Drone1_pos""",,1543504710,703034667,"[0.9767870903015137, -0.02346346341073513, 0.2472967654466629]"
1543504710713404551,'',,"""Drone1_pos""",,1543504710,713163321,"[0.976691722869873, -0.023376470431685448, 0.24436049163341522]"
1543504710723201495,'',,"""Drone1_pos""",,1543504710,722948710,"[0.9765158295631409, -0.02349434606730938, 0.241494283080101]"
1543504710733675461,'',,"""Drone1_pos""",,1543504710,733515562,"[0.9764748811721802, -0.023469824343919754, 0.2384060174226761]"
1543504710743724653,'',,"""Drone1_pos""",,1543504710,743533957,"[0.976396381855011, -0.023641269654035568, 0.2352570742368698]"
1543504710753660120,'',,"""Drone1_pos""",,1543504710,753345031,"[0.9762775897979736, -0.023555494844913483, 0.2321474701166153]"
1543504710763405005,'',,"""Drone1_pos""",,1543504710,763206419,"[0.9760739207267761, -0.023635877296328545, 0.22929571568965912]"
1543504710773264205,'',,"""Drone1_pos""",,1543504710,772985019,"[0.9758471250534058, -0.02364231087267399, 0.22629298269748688]"
1543504710783180320,'',,"""Drone1_pos""",,1543504710,783022065,"[0.975619912147522, -0.02333487756550312, 0.223175510764122]"
1543504710793183980,'',,"""Drone1_pos""",,1543504710,792977905,"[0.9755952954292297, -0.023643020540475845, 0.22013790905475616]"
1543504710803207200,'',,"""Drone1_pos""",,1543504710,802892901,"[0.9754946827888489, -0.023657647892832756, 0.2169792205095291]"
1543504710813771262,'',,"""Drone1_pos""",,1543504710,813142962,"[0.9753368496894836, -0.023664837703108788, 0.21381838619709015]"
1543504710823060313,'',,"""Drone1_pos""",,1543504710,822880897,"[0.9752704501152039, -0.023940635845065117, 0.2108033150434494]"
1543504710833236123,'',,"""Drone1_pos""",,1543504710,833022331,"[0.9751848578453064, -0.023824334144592285, 0.20757053792476654]"
1543504710843363117,'',,"""Drone1_pos""",,1543504710,843148067,"[0.975078821182251, -0.02413409948348999, 0.20429106056690216]"
1543504710853109426,'',,"""Drone1_pos""",,1543504710,852939430,"[0.9749354720115662, -0.02418895997107029, 0.2013278603553772]"
1543504710863128676,'',,"""Drone1_pos""",,1543504710,862959451,"[0.9746541380882263, -0.024043772369623184, 0.1986604481935501]"
1543504710873257405,'',,"""Drone1_pos""",,1543504710,872852671,"[0.9744226336479187, -0.024010837078094482, 0.19545935094356537]"
1543504710883097562,'',,"""Drone1_pos""",,1543504710,882945468,"[0.9742310047149658, -0.024062329903244972, 0.19222141802310944]"
1543504710893597832,'',,"""Drone1_pos""",,1543504710,893029713,"[0.9739822149276733, -0.02396778017282486, 0.1894296556711197]"
1543504710903259646,'',,"""Drone1_pos""",,1543504710,903107286,"[0.973774254322052, -0.023947324603796005, 0.18647605180740356]"
1543504710913197494,'',,"""Drone1_pos""",,1543504710,913028302,"[0.9736663699150085, -0.024280734360218048, 0.1833156943321228]"
1543504710923615622,'',,"""Drone1_pos""",,1543504710,922925790,"[0.9734687209129333, -0.02434036135673523, 0.18036751449108124]"
1543504710933156876,'',,"""Drone1_pos""",,1543504710,932963646,"[0.9732981324195862, -0.024134015664458275, 0.17715446650981903]"
1543504710943443371,'',,"""Drone1_pos""",,1543504710,943149621,"[0.9732198119163513, -0.02448459155857563, 0.1738928109407425]"
1543504710953754476,'',,"""Drone1_pos""",,1543504710,953603758,"[0.973019003868103, -0.02428712509572506, 0.17095038294792175]"
1543504710963229193,'',,"""Drone1_pos""",,1543504710,963030933,"[0.9728143811225891, -0.024292411282658577, 0.1678166538476944]"
1543504710973118454,'',,"""Drone1_pos""",,1543504710,972920271,"[0.9725769758224487, -0.024289287626743317, 0.1649312525987625]"
1543504710983149162,'',,"""Drone1_pos""",,1543504710,982940618,"[0.9724400639533997, -0.024304509162902832, 0.16180451214313507]"
1543504710993229630,'',,"""Drone1_pos""",,1543504710,993037640,"[0.9722775816917419, -0.024305228143930435, 0.15887580811977386]"
1543504711003439480,'',,"""Drone1_pos""",,1543504711,3238503,"[0.9721360802650452, -0.024310847744345665, 0.15590882301330566]"
