rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,controllers_name,controllers_status,controllers_info,-,name,group,drone_num,status,ck_pt,drone_ID,control_freq,stats_name,stats
1543504679144492547,,46,,1543504679,144157555,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679244752016,,47,,1543504679,244528556,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679345136722,,48,,1543504679,344878289,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679444457566,,49,,1543504679,444214536,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679544926608,,50,,1543504679,544628396,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679644591344,,51,,1543504679,644140980,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679744950617,,52,,1543504679,744675645,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679844592125,,53,,1543504679,844094272,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504679944773373,,54,,1543504679,944536310,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680044147443,,55,,1543504680,43883575,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680144661467,,56,,1543504680,144423933,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
